ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Furnished_Status,Floor_No,Total_Floors,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Good_Investment,Property_Age
122867,Jharkhand,Ranchi,Locality_134,Villa,5,2726,145.48,5336.757153338224,Semi-furnished,27,30,7,1,High,No,Yes,"Gym, Garden, Playground, Clubhouse",East,Broker,Ready_to_Move,1,34
228997,Kerala,Trivandrum,Locality_106,Independent House,5,4022,443.83,11035.05718547986,Unfurnished,28,13,7,7,High,Yes,Yes,"Garden, Pool, Playground, Clubhouse",West,Broker,Under_Construction,0,7
202797,Telangana,Warangal,Locality_159,Apartment,2,3540,379.28,10714.124293785311,Furnished,19,6,9,6,Low,No,Yes,"Pool, Garden, Playground, Gym, Clubhouse",South,Owner,Ready_to_Move,0,2
93687,Punjab,Ludhiana,Locality_481,Villa,2,2581,215.62,8354.126307632701,Furnished,8,18,2,10,Low,No,Yes,"Garden, Clubhouse, Pool",West,Owner,Under_Construction,1,3
199947,Uttarakhand,Haridwar,Locality_195,Independent House,5,1004,27.97,2785.8565737051795,Furnished,30,3,8,3,Medium,No,Yes,"Playground, Clubhouse",West,Owner,Ready_to_Move,1,2
100623,Rajasthan,Jaipur,Locality_103,Apartment,1,3489,431.28,12361.134995700773,Furnished,13,28,4,3,High,Yes,Yes,"Garden, Gym, Playground, Pool, Clubhouse",East,Broker,Under_Construction,0,12
140104,Karnataka,Mangalore,Locality_15,Villa,3,2344,62.59,2670.221843003413,Unfurnished,9,6,8,10,Low,No,No,"Gym, Playground",South,Owner,Ready_to_Move,1,2
159046,Haryana,Gurgaon,Locality_194,Apartment,5,3825,225.1,5884.967320261438,Semi-furnished,14,23,1,1,Low,No,Yes,"Clubhouse, Playground",South,Broker,Under_Construction,1,8
230539,West Bengal,Durgapur,Locality_158,Independent House,4,1399,417.76,29861.32952108649,Furnished,14,11,10,2,High,No,Yes,"Pool, Clubhouse, Garden, Playground, Gym",West,Builder,Under_Construction,0,2
20391,Punjab,Ludhiana,Locality_323,Independent House,5,3436,223.23,6496.798603026776,Semi-furnished,19,13,8,5,High,Yes,Yes,Playground,West,Broker,Under_Construction,1,32
131044,Uttar Pradesh,Lucknow,Locality_394,Independent House,1,1334,18.11,1357.5712143928035,Unfurnished,21,9,8,9,Medium,No,Yes,"Playground, Clubhouse, Gym",West,Builder,Under_Construction,1,31
131942,Haryana,Gurgaon,Locality_321,Independent House,3,2395,63.06,2632.9853862212944,Furnished,1,9,2,1,Medium,No,Yes,"Pool, Garden, Clubhouse",West,Broker,Ready_to_Move,1,35
69781,Delhi,Dwarka,Locality_317,Apartment,2,3887,19.16,492.9251350656033,Furnished,6,25,4,5,Medium,Yes,No,"Playground, Pool, Garden, Gym, Clubhouse",South,Broker,Under_Construction,1,16
31293,Odisha,Bhubaneswar,Locality_327,Apartment,2,2921,258.2,8839.438548442315,Semi-furnished,3,24,4,10,Low,Yes,Yes,Clubhouse,South,Owner,Ready_to_Move,1,13
239916,Assam,Guwahati,Locality_129,Apartment,3,3673,369.1,10049.006261911245,Furnished,12,20,2,9,High,No,No,"Playground, Pool, Clubhouse",South,Owner,Under_Construction,0,2
122834,Uttarakhand,Dehradun,Locality_240,Apartment,5,4971,344.97,6939.6499698249845,Semi-furnished,28,1,2,9,Low,Yes,No,Garden,South,Broker,Ready_to_Move,1,8
71915,Uttarakhand,Haridwar,Locality_254,Independent House,3,3222,469.31,14565.797641216635,Furnished,25,18,6,9,High,No,Yes,Playground,East,Builder,Ready_to_Move,0,2
171745,Jharkhand,Ranchi,Locality_189,Villa,4,4469,210.26,4704.855672409935,Semi-furnished,10,18,8,3,High,Yes,Yes,Playground,West,Owner,Ready_to_Move,1,28
34290,Haryana,Gurgaon,Locality_362,Independent House,3,3423,391.9,11449.02132632194,Semi-furnished,21,27,9,7,Low,Yes,No,"Gym, Pool, Clubhouse",West,Builder,Ready_to_Move,0,31
9060,Delhi,Dwarka,Locality_332,Independent House,2,2774,113.03,4074.621485219899,Furnished,6,19,4,10,Low,Yes,Yes,"Playground, Clubhouse, Garden, Gym",South,Builder,Under_Construction,1,3
74367,Chhattisgarh,Bilaspur,Locality_207,Independent House,4,3240,388.25,11983.024691358025,Unfurnished,28,20,8,6,Low,Yes,Yes,"Pool, Playground, Garden, Gym",West,Builder,Ready_to_Move,0,8
21619,Uttar Pradesh,Noida,Locality_23,Apartment,2,1339,66.0,4929.051530993279,Semi-furnished,20,8,9,2,Medium,Yes,Yes,"Pool, Garden, Playground",West,Owner,Ready_to_Move,1,24
227632,Assam,Silchar,Locality_264,Villa,2,3288,265.83,8084.85401459854,Semi-furnished,17,1,8,8,Low,Yes,No,"Gym, Playground, Garden, Pool, Clubhouse",South,Owner,Under_Construction,1,14
106580,Bihar,Gaya,Locality_449,Independent House,1,1627,17.02,1046.0971112476952,Unfurnished,3,12,9,1,Medium,Yes,Yes,Playground,West,Owner,Ready_to_Move,1,8
13720,Odisha,Bhubaneswar,Locality_4,Apartment,1,844,179.04,21213.270142180096,Furnished,11,5,1,6,Low,Yes,Yes,"Clubhouse, Gym, Pool",North,Broker,Under_Construction,0,33
162406,Assam,Guwahati,Locality_231,Villa,4,4361,353.7,8110.525108919973,Semi-furnished,15,1,9,10,Medium,Yes,No,"Clubhouse, Gym, Garden",South,Builder,Under_Construction,1,15
60520,Rajasthan,Jaipur,Locality_277,Apartment,3,4957,420.72,8487.39156748033,Furnished,0,8,9,5,Medium,No,No,"Gym, Playground",South,Owner,Ready_to_Move,1,11
97558,Delhi,Dwarka,Locality_446,Apartment,3,2347,405.58,17280.78397954836,Unfurnished,2,4,4,3,Low,No,No,"Clubhouse, Gym, Pool, Playground",East,Builder,Under_Construction,0,5
202628,Uttar Pradesh,Noida,Locality_139,Independent House,3,876,139.74,15952.054794520547,Semi-furnished,18,15,4,3,High,No,No,Garden,South,Builder,Under_Construction,0,14
61011,West Bengal,Kolkata,Locality_344,Independent House,5,4797,13.86,288.9305816135084,Unfurnished,14,24,8,6,Medium,No,Yes,"Playground, Garden, Gym, Clubhouse",South,Owner,Ready_to_Move,1,9
16366,Maharashtra,Pune,Locality_364,Independent House,4,1542,480.43,31156.290531776915,Semi-furnished,16,21,8,8,Medium,Yes,No,"Clubhouse, Gym, Playground, Pool",West,Broker,Under_Construction,0,9
92313,Kerala,Kochi,Locality_322,Independent House,1,1159,332.19,28661.777394305434,Semi-furnished,25,6,7,9,Low,No,No,Gym,East,Owner,Ready_to_Move,0,6
213384,Uttar Pradesh,Lucknow,Locality_28,Independent House,3,2599,110.16,4238.553289726818,Semi-furnished,29,28,4,6,Low,No,Yes,"Playground, Garden, Pool",South,Builder,Under_Construction,1,29
25881,Chhattisgarh,Bilaspur,Locality_419,Villa,3,3412,127.5,3736.8112543962484,Furnished,13,16,10,2,Medium,No,Yes,"Pool, Clubhouse",West,Owner,Under_Construction,1,20
220392,Uttar Pradesh,Noida,Locality_444,Apartment,1,573,66.67,11635.253054101222,Semi-furnished,20,27,4,8,Low,No,Yes,"Playground, Garden, Pool",West,Broker,Ready_to_Move,0,32
203512,Telangana,Hyderabad,Locality_370,Independent House,1,4965,150.03,3021.7522658610274,Semi-furnished,11,11,5,6,Low,Yes,Yes,"Gym, Playground, Clubhouse, Pool",North,Owner,Under_Construction,1,25
88424,Jharkhand,Jamshedpur,Locality_365,Apartment,4,3878,213.24,5498.710675605982,Furnished,4,6,4,6,Medium,No,Yes,Playground,South,Owner,Under_Construction,1,9
78853,Andhra Pradesh,Vishakhapatnam,Locality_39,Villa,5,2394,490.89,20505.01253132832,Unfurnished,16,13,6,8,High,No,No,"Garden, Clubhouse",South,Owner,Ready_to_Move,0,34
216189,Madhya Pradesh,Bhopal,Locality_367,Villa,2,1819,360.71,19830.126443100606,Semi-furnished,20,2,6,9,Medium,Yes,Yes,"Garden, Pool, Clubhouse, Gym, Playground",South,Builder,Ready_to_Move,0,7
105932,Delhi,Dwarka,Locality_255,Independent House,4,1061,146.53,13810.556079170594,Unfurnished,9,1,6,5,High,Yes,No,"Playground, Clubhouse, Gym",North,Broker,Ready_to_Move,0,20
20073,Tamil Nadu,Chennai,Locality_52,Villa,2,1006,73.19,7275.3479125248505,Semi-furnished,10,25,6,2,High,No,No,"Playground, Pool, Garden",South,Builder,Ready_to_Move,1,32
45779,Gujarat,Ahmedabad,Locality_251,Villa,3,4658,163.9,3518.6775440103047,Unfurnished,20,2,5,6,Medium,No,Yes,Garden,South,Builder,Ready_to_Move,1,33
53119,Gujarat,Surat,Locality_217,Apartment,1,4229,83.72,1979.6642232206195,Semi-furnished,6,16,4,5,High,Yes,Yes,Pool,North,Broker,Ready_to_Move,1,16
187264,Madhya Pradesh,Indore,Locality_397,Independent House,1,2302,447.85,19454.821894005214,Unfurnished,26,17,2,8,Medium,Yes,No,"Pool, Gym",East,Broker,Under_Construction,0,27
79023,Delhi,New Delhi,Locality_493,Apartment,5,1220,317.57,26030.32786885246,Semi-furnished,4,2,5,9,High,Yes,No,"Clubhouse, Garden",West,Owner,Under_Construction,0,9
98316,Telangana,Hyderabad,Locality_391,Independent House,4,2908,273.21,9395.116918844566,Unfurnished,30,24,6,3,Low,Yes,No,"Pool, Clubhouse, Playground, Garden, Gym",East,Owner,Under_Construction,1,22
109025,Uttarakhand,Haridwar,Locality_406,Apartment,1,1601,257.35,16074.328544659591,Semi-furnished,14,20,4,2,Medium,Yes,No,Clubhouse,West,Builder,Under_Construction,0,33
43999,West Bengal,Durgapur,Locality_5,Independent House,4,4250,20.5,482.3529411764706,Unfurnished,12,15,1,6,High,No,No,"Garden, Clubhouse",East,Broker,Under_Construction,1,7
178354,Odisha,Bhubaneswar,Locality_336,Villa,5,4982,479.42,9623.042954636692,Unfurnished,23,12,9,8,Medium,Yes,Yes,Pool,West,Broker,Under_Construction,0,12
185478,Madhya Pradesh,Indore,Locality_373,Villa,2,1290,241.36,18710.077519379844,Semi-furnished,22,16,1,6,High,Yes,No,"Clubhouse, Garden, Pool, Playground",North,Broker,Ready_to_Move,0,4
215186,Rajasthan,Jodhpur,Locality_390,Villa,1,1985,244.77,12330.982367758186,Semi-furnished,18,20,5,7,High,No,Yes,Clubhouse,North,Owner,Under_Construction,0,23
148467,Delhi,New Delhi,Locality_473,Villa,4,3383,86.86,2567.5436003547147,Furnished,11,11,6,7,Medium,No,No,"Clubhouse, Garden",South,Builder,Ready_to_Move,1,16
18069,Madhya Pradesh,Bhopal,Locality_182,Apartment,5,1609,383.17,23814.170292106897,Unfurnished,28,11,3,9,Low,Yes,Yes,Playground,East,Builder,Ready_to_Move,0,8
182968,Jharkhand,Ranchi,Locality_317,Independent House,3,4564,458.22,10039.877300613496,Unfurnished,11,14,8,8,High,Yes,No,Gym,North,Broker,Ready_to_Move,1,30
200535,Punjab,Amritsar,Locality_112,Independent House,2,2408,366.22,15208.471760797342,Furnished,25,14,6,10,Medium,Yes,No,"Playground, Clubhouse, Gym",North,Broker,Ready_to_Move,0,24
96151,Madhya Pradesh,Indore,Locality_488,Villa,3,1931,325.96,16880.372863801138,Furnished,4,23,8,6,Low,Yes,No,"Clubhouse, Pool, Gym, Garden, Playground",South,Broker,Ready_to_Move,0,6
57218,Haryana,Faridabad,Locality_117,Apartment,1,3314,188.76,5695.835847917924,Unfurnished,2,28,3,5,Medium,No,No,"Gym, Pool, Garden, Playground, Clubhouse",East,Broker,Ready_to_Move,1,12
2182,Telangana,Warangal,Locality_83,Independent House,5,4613,278.69,6041.4047257749835,Furnished,29,9,8,10,Medium,No,No,"Pool, Gym",South,Broker,Under_Construction,1,32
47290,Rajasthan,Jaipur,Locality_390,Villa,2,2906,183.19,6303.854094975912,Furnished,13,20,1,3,High,Yes,No,"Pool, Garden, Playground, Gym",South,Broker,Ready_to_Move,1,30
218136,Rajasthan,Jodhpur,Locality_123,Independent House,2,4948,266.14,5378.738884397737,Furnished,14,14,3,3,Medium,Yes,Yes,Clubhouse,North,Builder,Ready_to_Move,1,6
121218,Madhya Pradesh,Indore,Locality_2,Apartment,4,3513,272.81,7765.727298605181,Unfurnished,9,13,7,2,Low,Yes,Yes,"Gym, Garden, Clubhouse",North,Owner,Ready_to_Move,1,4
218267,Madhya Pradesh,Indore,Locality_438,Villa,2,1550,323.86,20894.1935483871,Semi-furnished,23,24,4,6,Medium,No,Yes,"Playground, Gym, Garden, Clubhouse",North,Broker,Ready_to_Move,0,8
91220,Haryana,Gurgaon,Locality_322,Villa,2,4244,116.7,2749.7643732327992,Unfurnished,25,4,10,6,Medium,No,No,Garden,East,Builder,Ready_to_Move,1,2
60212,Assam,Guwahati,Locality_32,Apartment,1,4946,108.42,2192.074403558431,Semi-furnished,20,21,8,7,Low,No,Yes,"Clubhouse, Garden",East,Broker,Under_Construction,1,9
249004,Jharkhand,Ranchi,Locality_188,Independent House,1,4917,51.28,1042.9123449257677,Furnished,28,9,5,5,High,No,No,"Garden, Pool, Playground",West,Builder,Ready_to_Move,1,26
236932,Delhi,Dwarka,Locality_456,Apartment,1,2820,434.9,15421.985815602837,Furnished,1,4,1,6,Low,Yes,Yes,"Clubhouse, Gym, Garden",East,Builder,Under_Construction,0,13
221801,Telangana,Warangal,Locality_28,Villa,1,3215,253.0,7869.362363919129,Furnished,21,1,1,4,Low,Yes,Yes,"Pool, Garden, Clubhouse, Playground, Gym",East,Broker,Under_Construction,1,13
8960,Madhya Pradesh,Bhopal,Locality_5,Apartment,5,1015,184.7,18197.04433497537,Unfurnished,17,21,5,8,Low,Yes,Yes,"Playground, Garden, Gym, Pool",North,Builder,Ready_to_Move,0,19
2938,Delhi,New Delhi,Locality_247,Independent House,4,2669,363.65,13624.953165979769,Furnished,19,3,1,6,High,No,No,"Garden, Pool",North,Owner,Ready_to_Move,0,4
246940,Tamil Nadu,Coimbatore,Locality_206,Villa,3,561,109.64,19543.67201426025,Unfurnished,14,18,5,3,High,No,No,"Playground, Pool, Clubhouse",West,Owner,Ready_to_Move,0,4
129130,Madhya Pradesh,Bhopal,Locality_456,Villa,1,4665,374.47,8027.224008574491,Unfurnished,16,21,6,7,Medium,Yes,Yes,"Gym, Garden, Playground, Clubhouse, Pool",East,Broker,Under_Construction,1,20
92698,Delhi,Dwarka,Locality_63,Villa,4,2997,464.74,15506.84017350684,Semi-furnished,17,2,4,1,Medium,No,No,"Pool, Clubhouse, Playground",North,Broker,Ready_to_Move,0,13
205818,Jharkhand,Jamshedpur,Locality_175,Villa,5,1277,21.72,1700.8613938919343,Semi-furnished,9,2,2,9,High,No,No,"Pool, Playground, Gym, Clubhouse",North,Broker,Ready_to_Move,1,21
238735,Chhattisgarh,Bilaspur,Locality_144,Independent House,3,4967,388.06,7812.764244010469,Semi-furnished,16,3,2,2,Medium,No,No,"Gym, Clubhouse, Pool, Garden, Playground",West,Builder,Under_Construction,1,9
34903,Uttar Pradesh,Noida,Locality_158,Independent House,4,3954,451.29,11413.50531107739,Semi-furnished,11,7,9,5,Low,Yes,Yes,"Gym, Garden",North,Owner,Under_Construction,0,16
248545,Karnataka,Mangalore,Locality_229,Independent House,3,3885,208.44,5365.250965250965,Furnished,18,17,6,9,High,No,No,"Clubhouse, Pool",West,Broker,Ready_to_Move,1,30
61496,Uttar Pradesh,Noida,Locality_142,Independent House,4,4576,452.12,9880.244755244756,Semi-furnished,16,17,6,4,High,No,No,"Garden, Playground, Clubhouse, Gym",East,Builder,Under_Construction,1,21
133713,Punjab,Amritsar,Locality_242,Villa,2,3299,296.23,8979.387693240376,Furnished,21,4,7,6,Medium,No,Yes,"Pool, Playground, Garden, Clubhouse",West,Builder,Ready_to_Move,1,30
106803,Gujarat,Ahmedabad,Locality_471,Apartment,5,2515,103.24,4104.970178926442,Semi-furnished,24,13,5,1,Low,No,No,"Playground, Clubhouse",West,Broker,Under_Construction,1,34
92936,Andhra Pradesh,Vishakhapatnam,Locality_388,Villa,3,972,159.58,16417.69547325103,Unfurnished,16,22,5,9,Medium,No,No,"Clubhouse, Gym",West,Broker,Under_Construction,0,16
42196,Gujarat,Ahmedabad,Locality_55,Villa,5,1201,276.65,23034.97085761865,Unfurnished,30,29,3,6,Medium,Yes,No,"Gym, Clubhouse, Pool",South,Builder,Under_Construction,0,19
123901,Telangana,Hyderabad,Locality_431,Independent House,1,1618,200.18,12372.064276885043,Semi-furnished,15,19,8,8,Low,No,Yes,"Gym, Playground, Pool",North,Builder,Under_Construction,0,16
238003,West Bengal,Kolkata,Locality_153,Independent House,4,2960,379.01,12804.391891891892,Unfurnished,22,5,4,9,Medium,Yes,Yes,"Clubhouse, Playground, Garden",West,Owner,Ready_to_Move,0,4
48150,Punjab,Ludhiana,Locality_429,Villa,4,3937,186.37,4733.807467614935,Unfurnished,27,22,3,10,Low,Yes,Yes,Playground,North,Broker,Ready_to_Move,1,24
97699,Assam,Silchar,Locality_227,Apartment,3,1121,121.9,10874.21944692239,Unfurnished,19,23,2,6,Low,Yes,No,"Garden, Playground, Gym",South,Owner,Under_Construction,0,3
191590,Karnataka,Bangalore,Locality_417,Villa,1,4303,430.62,10007.43667208924,Semi-furnished,16,4,9,1,Medium,No,No,"Pool, Gym, Garden, Playground, Clubhouse",North,Builder,Ready_to_Move,1,33
32395,Jharkhand,Jamshedpur,Locality_440,Apartment,3,1498,309.93,20689.58611481976,Semi-furnished,25,19,8,9,Medium,No,Yes,"Garden, Clubhouse, Playground, Gym, Pool",South,Broker,Under_Construction,0,4
77272,Uttarakhand,Haridwar,Locality_490,Villa,2,590,30.75,5211.864406779661,Unfurnished,12,6,9,3,Low,Yes,Yes,"Clubhouse, Gym, Garden, Pool",North,Broker,Ready_to_Move,1,2
123749,Punjab,Ludhiana,Locality_352,Apartment,3,3041,11.18,367.642222952976,Unfurnished,12,27,8,1,High,No,No,"Playground, Gym, Clubhouse, Garden, Pool",West,Broker,Ready_to_Move,1,19
127270,Madhya Pradesh,Bhopal,Locality_353,Independent House,1,4703,415.68,8838.613650861153,Unfurnished,5,20,10,9,Low,Yes,Yes,"Clubhouse, Garden, Playground, Pool",South,Builder,Ready_to_Move,1,20
136427,Telangana,Hyderabad,Locality_310,Villa,1,2489,417.13,16758.93933306549,Unfurnished,14,20,7,4,Medium,No,Yes,"Garden, Pool, Clubhouse",South,Owner,Under_Construction,0,24
169716,Haryana,Faridabad,Locality_500,Apartment,3,2227,316.98,14233.497979344409,Furnished,3,18,8,5,Medium,No,No,"Clubhouse, Pool",North,Builder,Under_Construction,0,33
133003,Kerala,Trivandrum,Locality_233,Apartment,1,2553,252.25,9880.532706619662,Semi-furnished,9,17,2,5,Medium,Yes,No,"Clubhouse, Garden, Pool, Playground, Gym",West,Builder,Ready_to_Move,0,9
39403,Maharashtra,Nagpur,Locality_327,Independent House,2,4026,330.92,8219.572776949826,Furnished,16,21,7,2,High,Yes,No,Clubhouse,North,Owner,Under_Construction,1,22
106467,Jharkhand,Ranchi,Locality_216,Independent House,3,2151,244.66,11374.244537424454,Unfurnished,23,15,9,3,Low,Yes,Yes,"Playground, Garden, Gym",West,Builder,Under_Construction,0,24
192933,Bihar,Gaya,Locality_133,Villa,1,3229,383.69,11882.626200061939,Semi-furnished,26,26,10,8,High,No,Yes,"Clubhouse, Gym, Playground, Pool, Garden",North,Builder,Under_Construction,0,11
208931,Gujarat,Ahmedabad,Locality_161,Independent House,4,4275,167.76,3924.2105263157896,Semi-furnished,19,16,7,10,Low,No,No,"Gym, Garden, Pool",West,Builder,Under_Construction,1,16
94738,Andhra Pradesh,Vijayawada,Locality_332,Apartment,3,1934,348.01,17994.312306101343,Furnished,28,30,8,5,Low,No,Yes,"Playground, Pool, Clubhouse",East,Broker,Ready_to_Move,0,24
107754,Kerala,Kochi,Locality_422,Apartment,1,4197,446.86,10647.128901596378,Furnished,21,6,8,2,High,Yes,Yes,"Garden, Clubhouse",North,Owner,Under_Construction,0,24
66822,Maharashtra,Mumbai,Locality_127,Apartment,4,4751,326.69,6876.236581772258,Semi-furnished,13,10,7,6,High,No,Yes,"Gym, Clubhouse, Garden",East,Builder,Ready_to_Move,1,23
110351,Uttar Pradesh,Noida,Locality_139,Independent House,4,1384,366.03,26447.254335260117,Furnished,5,27,6,4,High,Yes,Yes,"Playground, Pool",East,Builder,Ready_to_Move,0,17
44025,Bihar,Gaya,Locality_489,Villa,2,2937,231.96,7897.854954034729,Furnished,15,15,9,9,Low,Yes,Yes,Gym,West,Broker,Under_Construction,1,24
103949,Rajasthan,Jodhpur,Locality_247,Independent House,5,1893,24.76,1307.9767564712097,Furnished,27,10,6,1,High,No,No,"Pool, Gym, Garden, Clubhouse",South,Builder,Ready_to_Move,1,32
82168,Delhi,Dwarka,Locality_181,Apartment,3,1575,405.18,25725.714285714286,Semi-furnished,7,2,7,6,Low,No,No,Gym,North,Broker,Ready_to_Move,0,17
199532,Assam,Silchar,Locality_433,Apartment,5,2723,166.24,6105.031215571062,Unfurnished,6,19,4,1,High,Yes,No,"Garden, Pool, Gym, Clubhouse, Playground",North,Broker,Ready_to_Move,1,26
51706,Jharkhand,Ranchi,Locality_459,Villa,1,4794,266.63,5561.74384647476,Unfurnished,6,28,5,7,High,Yes,Yes,"Gym, Garden, Clubhouse",West,Owner,Under_Construction,1,12
133600,Assam,Silchar,Locality_440,Independent House,5,4485,468.81,10452.842809364549,Unfurnished,24,26,1,6,Medium,No,Yes,"Gym, Playground, Garden",North,Builder,Ready_to_Move,0,3
33579,Uttarakhand,Dehradun,Locality_420,Independent House,3,2296,20.27,882.8397212543554,Semi-furnished,10,18,1,6,High,Yes,Yes,"Playground, Garden",East,Builder,Ready_to_Move,1,24
239155,West Bengal,Kolkata,Locality_452,Apartment,3,4063,426.51,10497.415702682747,Semi-furnished,19,19,5,3,Low,Yes,Yes,"Pool, Garden, Clubhouse, Playground",East,Broker,Under_Construction,0,22
1167,Bihar,Gaya,Locality_131,Independent House,2,2355,132.44,5623.7791932059445,Unfurnished,5,3,4,6,Medium,No,No,"Pool, Garden, Gym, Playground, Clubhouse",West,Builder,Ready_to_Move,1,25
97750,Chhattisgarh,Raipur,Locality_290,Apartment,4,1599,458.94,28701.688555347093,Semi-furnished,10,25,10,7,High,Yes,Yes,"Pool, Gym, Garden, Playground",North,Builder,Under_Construction,0,10
204590,Assam,Guwahati,Locality_184,Apartment,4,3950,294.52,7456.202531645569,Unfurnished,7,24,7,8,High,No,No,"Playground, Garden, Gym, Pool",West,Broker,Under_Construction,1,32
31134,Kerala,Trivandrum,Locality_438,Independent House,3,4174,280.19,6712.745567800671,Furnished,16,25,9,4,High,No,No,"Clubhouse, Gym, Garden, Pool",North,Broker,Ready_to_Move,1,33
151583,Punjab,Amritsar,Locality_112,Villa,2,4699,346.63,7376.675888486912,Furnished,12,23,4,6,Low,Yes,Yes,"Playground, Clubhouse, Gym, Garden, Pool",South,Owner,Under_Construction,1,22
4647,Delhi,Dwarka,Locality_294,Villa,2,3413,53.29,1561.382947553472,Unfurnished,8,1,8,4,Medium,Yes,Yes,"Clubhouse, Playground, Pool, Gym, Garden",East,Builder,Under_Construction,1,16
105047,Punjab,Ludhiana,Locality_314,Independent House,4,4538,78.64,1732.9219920669898,Unfurnished,27,30,5,4,High,Yes,Yes,"Pool, Clubhouse",West,Owner,Under_Construction,1,33
174505,Kerala,Trivandrum,Locality_93,Apartment,1,4618,317.74,6880.467734950195,Furnished,5,9,1,4,High,Yes,Yes,"Gym, Playground, Clubhouse",South,Owner,Ready_to_Move,1,32
148946,West Bengal,Durgapur,Locality_332,Apartment,1,3312,243.54,7353.260869565217,Semi-furnished,12,5,9,6,High,Yes,Yes,Clubhouse,South,Broker,Under_Construction,1,31
